bfs_number,rooms,area,price,postalcode,address,town,description_raw,bfs_name,pop,pop_dens,frg_pct,emp,tax_income
261,2.5,42,2950,8049,"Am Wasser, 8049 Zürich", Zürich,«Traumhafte Wohnoase direkt an der Limmat»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,24,1090,8049,"Segantinistrasse 15, 8049 Zürich", Zürich,«1-Zimmerwohnung mit schönem Balkon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,103,2875,8049,"Am Holbrig 11, 8049 Zürich", Zürich,«BEFRISTETES WOHNEN BIS 31. MÄRZ 2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,88,2460,8049,"Michelstrasse 15, 8049 Zürich", Zürich,«Schöne 3.5-Zimmer-Wohnung an Toplage in Höngg»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,91,2575,8049,"Michelstrasse 15, 8049 Zürich", Zürich,«Grosszügige 4.5-Zimmer-Wohnung in Höngg»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,68,2669,8049,"Ferdinand Hodler-Str. 14, 8049 Zürich", Zürich,«Ruhige Wohnlage am Hönggerberg»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,86,3290,8049,"Bauherrenstrasse 11, 8049 Zürich", Zürich,«Wohnen mit Aussicht»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,120,3549,8049,"Hohenklingenstrasse 45, 8049 Zürich", Zürich,"«4.5 Zimmer, 120 m2, gr. Terrasse, Alpen-Sicht, ruhige Lage in ZH-Höngg»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,70,2315,8049,"Winzerhalde 99, 8049 Zürich", Zürich,«Wohenn direkt an der Limmat!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,35,1800,8057,"Bucheggstrasse 130, 8057 Zürich", Zürich,«urby - Attraktive 1.5-Zimmer-Wohnungen an super City-Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,119,4360,8057,"Bucheggstrasse 130, 8057 Zürich", Zürich,«urby - Grosse Maisonettewohnung an super City-Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,58,2400,8057,"Bucheggstrasse 130, 8057 Zürich", Zürich,«urby - 3.5-Zimmer-Wohnungen an super City-Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,70,5900,8057,"Schärenmoosstrasse 78, 8057 Zürich", Zürich,«Spacious apartment with spectacular view and luxururious design»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,114,4100,8057,"Hofwiesenstrasse 165, 8057 Zürich", Zürich,«Wohnung im Eigentumsstandard»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,30,2550,8057,8057 Zürich, Zürich,«Mitten im Universitätsquartier von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,67,2860,8057,"Streitholzstrasse 14, 8057 Zürich", Zürich,"«Grosszügige, komfortable 2.5-Zi-Neubau-Mietwohnungen oberhalb Irchelpark»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,75,3460,8057,"Streitholzstrasse 14, 8057 Zürich", Zürich,«Neubau-Mietwohnungen an einzigartiger Lage am Waldrand»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,23,1460,8057,"Viktoriastrasse 29, 8057 Zürich", Zürich,«City Pop - Your flexible solution for long and short stays!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,32,1750,8057,"Winterthurerstrasse 300, 8057 Zürich", Zürich,«Sehr schöne Dachwohnung mit ganz toller Aussicht!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,85,2300,8057,"Hofwiesenstrasse 234, 8057 Zürich", Zürich,«Nähe Allenmoos-Schwimmbad - Befristet bis 30.09.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,67,2490,8057,"Grabenwies 2, 8057 Zürich", Zürich,«Stadtnah und doch im Grünen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,52,1690,8057,"Hofwiesenstrasse 232, 8057 Zürich", Zürich,«Nähe Allenmoos-Schwimmbad - Befristet bis 30.09.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,100,3250,8057,"Berninastrasse 57, 8057 Zürich", Zürich,«Terrassenwohnung in Zürich Oerlikon beim Berninaplatz»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,25,1290,8102,"Rauchackerstrasse 48, 8102 Oberengstringen", Oberengstringen,«Modernes Studio an zentraler Lage zu vermieten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,70,1849,8102,"Zürcherstrasse 27, 8102 Oberengstringen", Oberengstringen,«Schöne Familienwohnung an grüner Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,72,1830,8102,"Kirchweg 38, 8102 Oberengstringen", Oberengstringen,«Charmante Wohnung an Hanglage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,98,2705,8102,"Neugutstrasse 26, 8102 Oberengstringen", Oberengstringen,«4.5-Zimmer Wohnung im 1. Obergeschoss befristet für 1 Jahr !»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,8.5,210,8500,8002,8002 Zürich, Zürich,"«""BEFRISTET"" HEIMATSTIL VILLA IM ENGE QUARTIER»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,89,3900,8002,8002 Zürich, Zürich,«Urbanes Wohnen im Zentrum der Stadt»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,7.5,205,5395,8002,"Scheideggstrasse 70, 8002 Zürich", Zürich,«Liebhaberobjekt im Enge-Quartier - BEFRISTET für 1 Jahr!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,66,3145,8002,"Seestrasse 25, 8002 Zürich", Zürich,«Live Above - Exklusive Mietwohnung über dem FIFA World Football Museum»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,126,6575,8002,"Seestrasse 27, 8002 Zürich", Zürich,«Live Above - Exklusive Mietwohnung über dem FIFA World Football Museum»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,90,5160,8002,"Genferstr. 24, 8002 Zürich", Zürich,«Zentrales Wohnen in Zürich!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,160,4250,8002,"Schulhausstr. 17, 8002 Zürich", Zürich,«Einfamilienhaus im Enge-Quartier»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,55,2718,8002,"Sternenstrasse 29, 8002 Zürich", Zürich,"«Helle 2,5 Zimmer Wohnung mit Balkon im Herzen von Zürich zu vermieten!»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,93,4365,8002,"Steinhaldenstrasse 46, 8002 Zürich", Zürich,«Zürich-Enge: stilvolle 3.5-Zimmerwohnung mit Balkon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,66,3617,8002,"Genferstr. 24, 8002 Zürich", Zürich,«Ihre neue Wohlfühloase im Herzen von Zürich-Enge!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,90,5310,8002,"Genferstr. 24, 8002 Zürich", Zürich,«Ihre neue Wohlfühloase im Herzen von Zürich-Enge!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,135,4540,8002,"Sternenstrasse 16, 8002 Zürich", Zürich,«Frisch sanierter Wohntraum im beliebten Enge-Quartier befristet für ein Jahr»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,90,3130,8044,"Freudenbergstrasse, 8044 Zürich", Zürich,«Exklusive Gartenwohnung im ruhigen Zürichberg-Quartier»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,63,2980,8044,"Keltenstrasse 12, 8044 Zürich", Zürich,«Neubau Dachwohnung in Zürich Fluntern»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,78,2970,8044,"Susenbergstrasse 142, 8044 Zürich", Zürich,«Ein einmaliges Wohnerlebnis auf dem Zürichberg wartet auf Sie!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,100,4200,8044,"Fritz-Fleiner-Weg, 8044 Zürich", Zürich,«Appartement Zürich - 3 pièces»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,100,3585,8044,"Neuhausstrasse 11, 8044 Zürich", Zürich,«Wohnen am Zürichberg»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,6.5,250,7200,8044,"Schlössliweg 9, 8044 Zürich", Zürich,«Exklusives Wohnen am Züriberg mit Blick über die Stadt & den Zürisee»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,64,2560,8032,"Forchstrasse 150, 8032 Zürich", Zürich,«2.5-Zimmer-Loft Wohnung an Top Lage zu vermieten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,7.0,180,6300,8032,8032 Zürich, Zürich,"«ELEGANTES WOHNEN AM ZÜRICHBERG, MIT CHEMINÉE»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,70,5900,8032,"Eidmattstrasse 38, 8032 Zürich", Zürich,"«""Wohnoase im Englisch Viertel - Serviced Apartment in Jugendstil-Villa»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,126,4000,8032,"Hammerstrasse 54b, 8032 Zürich", Zürich,«Zentral gelegene Wohnung im Grünen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,146,5900,8032,8032 Zürich, Zürich,"«ZENTRAL UND GROSSZÜGIG, MIT HERRLICHER AUSSICHT»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,60,2383,8032,"Witikonerstrasse 54, 8032 Zürich", Zürich,«Wohlfühloase im Herzen von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,60,2800,8032,"Sonnhaldenstrasse 2, 8032 Zürich", Zürich,«Schöne 3- Zimmerwohnung am Römerhof»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,165,6293,8032,"Plattenstr. 34, 8032 Zürich", Zürich,«Attikawohnung mit eigener Rooftop»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,7.0,170,6400,8032,"Bergstrasse 76, 8032 Zürich", Zürich,«7-Zimmerwohnung an bester Lage von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,115,4299,8032,"Steinwiesstrasse 63, 8032 Zürich", Zürich,«Wohnen im Irispark»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,108,3732,8032,"Wolfbachstrasse 18, 8032 Zürich", Zürich,«3.5 Zimmerwohnung in Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,186,8200,8032,"Freiestrasse 182A, 8032 Zürich", Zürich,"«Hochwertig, hell und an bester Lage»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,97,3739,8032,"Treichlerstrasse 3, 8032 Zürich", Zürich,«Charmante Wohnung an guter Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,66,3200,8032,"Merkurstrasse 18, 8032 Zürich", Zürich,«Traumhafte und frisch renovierte 3.5-Zimmer-Wohnung an bester Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,106,3710,8032,"Freiestrasse 178, 8032 Zürich", Zürich,"«Gepflegte 4-Zimmerwohnung (106 m2), mitten im Kreis 7»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,45,2462,8032,"Klosbachstrasse 44, 8032 Zürich", Zürich,«SCHÖNE ZENTRALE 2.0-ZIMMERWOHNUNG IN DER NÄHE VOM KREUZPLATZ»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,5.5,138,6650,8032,"Carmenstrasse 2, 8032 Zürich", Zürich,"«Erstbezug: Schöne, lichtdurchflutete 5.5-Zimmerwohnungen nach Totalrenovation»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,23,1200,8032,"Neptunstrasse 42, 8032 Zürich", Zürich,«Singlewohnung Nähe Kreuzplatz»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,5.5,183,50,8032,"Hohenbühlstrasse 7, 8032 Zürich", Zürich,«Exklusive Wohnung an Toplage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,70,2880,8032,"Sempacherstrasse 20, 8032 Zürich", Zürich,«Kürzlich renovierte 3-Zimmerwohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,5.5,138,6450,8032,"Carmenstrasse 2, 8032 Zürich", Zürich,"«Erstbezug: Schöne, lichtdurchflutete 5.5-Zimmerwohnungen nach Totalrenovation»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,82,2830,8032,"Hölderlinstrasse 12, 8032 Zürich", Zürich,"«Charmante Wohnung in Hottingen, Nähe Römerhof»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,100,4800,8048,"Vulkanstrasse 110c, 8048 Zürich", Zürich,«Luxuriös möblierte 3.0 Zi-WHG mit einzigartiger Aussicht in Zürich zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,69,2290,8048,"Kelchweg 1, 8048 Zürich", Zürich,«Helle 2.5 - Zimmerwohnung zu vermieten (E-Parkplatz vorhanden)»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,96,3250,8048,"Badenerstrasse 841, 8048 Zürich", Zürich,«2.5 Zimmerwohnung in Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,85,3499,8048,8048 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 3½ ZI-WOHNUNG IN ZÜRICH - KREIS 9 ALTSTETTEN»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,93,4800,8048,"Vulkanstrasse 110c, 8048 Zürich", Zürich,«Luxuriöse möblierte 3.5-Zimmer-Wohnung mit Panoramablick über Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,45,2300,8048,"Meientalstrasse 71, 8048 Zürich", Zürich,«URBANES WOHNEN FÜR ARCHITEKTURAFFINE MENSCHEN»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,43,2200,8048,"Meientalstrasse 71, 8048 Zürich", Zürich,«URBANES WOHNEN FÜR ARCHITEKTURAFFINE MENSCHEN»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,48,2340,8048,8048 Zürich, Zürich,«Baden - Hochwertig möblierte Apartments im neuen Akara Tower Baden»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,6.5,151,4950,8048,"Meientalstrasse 71, 8048 Zürich", Zürich,«URBANES WOHNEN FÜR ARCHITEKTURAFFINE MENSCHEN»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,64,3000,8048,"Meientalstrasse 71a, 8048 Zürich", Zürich,«URBANES WOHNEN FÜR ARCHITEKTURAFFINE MENSCHEN»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,88,2740,8048,"Badenerstrasse 803, 8048 Zürich", Zürich,«Erstvermietung in Altstetten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,56,2490,8048,"Badenerstrasse 803, 8048 Zürich", Zürich,«Erstvermietung in Altstetten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,77,2760,8048,"Badenerstrasse 803, 8048 Zürich", Zürich,«Erstvermietung in Altstetten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,56,2450,8048,"Badenerstrasse 803, 8048 Zürich", Zürich,«Erstvermietung in Altstetten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,56,2470,8048,"Badenerstrasse 803, 8048 Zürich", Zürich,«Erstvermietung in Altstetten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,77,2740,8048,"Badenerstrasse 803, 8048 Zürich", Zürich,«Erstvermietung in Altstetten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,74,2180,8048,"Dachslernstrasse 184, 8048 Zürich", Zürich,«Zentrale Wohnlage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,86,3310,8048,8048 Zürich, Zürich,«Baden - Hochwertig möblierte Apartments im neuen Akara Tower Baden»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,43,1894,8048,"Vulkanstrasse 110a, 8048 Zürich", Zürich,«Wohnen wie in New York»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,84,3199,8048,"Vulkanstrasse 110b, 8048 Zürich", Zürich,«Vulcano Zürich - Wohnen wie in New York!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,58,2227,8048,"Vulkanstrasse 110a, 8048 Zürich", Zürich,«Vulcano Zürich - Wohnen wie in New York!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,86,3067,8048,"Vulkanstrasse 110c, 8048 Zürich", Zürich,«Vulcano Zürich - Leben wie in New York!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,42,2040,8048,"Eugen-Huber-Str. 115, 8048 Zürich", Zürich,«Modern Living - Altstetten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,58,2268,8048,"Vulkanstrasse 110c, 8048 Zürich", Zürich,«Vulcano Zürich - Leben wie in New York»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,23,1900,8048,"Bernerstrasse Süd 169, 8048 Zürich", Zürich,«City Pop - Your flexible solution for long and short stays!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,61,2370,8048,"Vulkanstrasse 110a, 8048 Zürich", Zürich,«Vulcano Zürich - Wohnen wie in New York»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,101,4179,8048,"Baslerstrasse 77, 8048 Zürich", Zürich,«Urbanes Wohnen in einem inspirierenden Umfeld»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,80,2750,8048,"Baslerstrasse 107, 8048 Zürich", Zürich,«Neu renovierte 3.5 Zimmer Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,104,3260,8048,"Meier-Bosshard-Strasse 12, 8048 Zürich", Zürich,«4.5-Zimmer-Wohnung nähe Bahnhof Altsetten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,90,3550,8046,8046 Zürich, Zürich,«Ihre neue Traumwohnung mit Gartenoase»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,80,3350,8046,8046 Zürich, Zürich,«Renovierter Wohntraum mit Wintergarten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,58,1685,8046,8046 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 2½ ZI-WOHNUNG IN ZÜRICH - KREIS 11 AFFOLTERN»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,104,3050,8046,"Fronwaldweg 22, 8046 Zürich", Zürich,"«3,5-Zimmer-Wohnung (Eigentumswohnungstandart)»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,105,3500,8046,"Wehntalerstrasse 424, 8046 Zürich", Zürich,«Gartenwohnung in ruhiger Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,52,1788,8046,"Riedenhaldenstrasse 54, 8046 Zürich", Zürich,«Städtisch Leben - entspannt Wohnen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,43,1797,8046,"Riedenhaldenstrasse 80, 8046 Zürich", Zürich,«Gemütliche und moderne Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,70,1785,8046,"Waldstrasse 15/17, 8046 Zürich", Zürich,«Ruhiges Quartier»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,100,9150,8038,"Etzelstrasse 35, 8038 Zürich", Zürich,«WILLKOMMEN IN “WOLLYWOOD” SEESICHT 3.5-ZIMMERWOHNUNG MIT ATEMBERAUBEN»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,15,995,8038,"Albisstrasse 9, 8038 Zürich", Zürich,«Modern möbliertes Zimmer in Wollishofen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,95,2583,8038,"Albisstrasse 10, 8038 Zürich", Zürich,«BEFRISTET bis 30.04.2024!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,90,3790,8038,8038 Zürich, Zürich,"«CHARMANT, MIT EIGENEM GARTENSITZPLATZ»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,86,2950,8038,"Butzenstrasse 1, 8038 Zürich", Zürich,"«Charmante und gepflegte 4-Zimmer-Altbau-Wohnung (86m2), Zürich - Wollishofen»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,126,3800,8038,"Butzenstrasse 17, 8038 Zürich", Zürich,«Ihr neues Zuhause an zentraler Wohnlage - Befristet für ein Jahr!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,100,2610,8038,"Renggerstrasse 57, 8038 Zürich", Zürich,«BEFRISTET bis 30.04.2024!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,50,1840,8038,"Seestrasse 324, 8038 Zürich", Zürich,«Befristete 3-Zimmerwohnung direkt beim Bahnhof Wollishofen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,59,2001,8038,"Speerstrasse 47, 8038 Zürich", Zürich,«Zentrales Wohnen in Wollishofen - befristet bis 30.06.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,81,3893,8001,"St. Urbangasse 8, 8001 Zürich", Zürich,«Moderne Wohnung beim Bellevue»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,137,875,8001,8001 Zürich, Zürich,«HISTORISCH MIT PRIVATER SONNENTERRASSE IM ZENTRUM»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,14,965,8001,"Gräbligasse 3, 8001 Zürich", Zürich,"«Möbliertes Studentenzimmer, im Niederdorf (34)»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,107,4860,8001,"Untere Zäune 7, 8001 Zürich", Zürich,«WOHNEN IM BELIEBTEN ZÜRCHER NIEDERDORF»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,96,3390,8001,"Stadelhoferstrasse 12, 8001 Zürich", Zürich,«Altbauwohnung mit Charme / Maisonette»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,80,3150,8001,"Untere Zäune 20, 8001 Zürich", Zürich,«3.5 Zimmer Wohnung in Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,75,3300,8001,"Oetenbachgasse 11, 8001 Zürich", Zürich,«Redefinieren Sie Luxus: Ihr Rückzugsort im Zürcher Zentrum»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,65,3030,8006,"Lindenbachstrasse 52, 8006 Zürich", Zürich,«Schöne 3.5-Zimmerwohnung in Jugendstilliegenschaft per 1. Oktober 2023»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,140,9170,8006,"Engweg 8, 8006 Zürich", Zürich,«A modernist’s home: 2/3 Schlafzimmer SERVICED APARTMENT in der City»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,140,8990,8006,"Universitätstrasse 41, 8006 Zürich", Zürich,«Living at Large: Penthouse SERVICED 2/3-Bedroom Apartment»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,64,2515,8006,"Pflugstr. 18, 8006 Zürich", Zürich,«Grosszügige Wohnung in zentraler Lage am Schaffhauserplatz»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,88,3190,8006,"Universitätstrasse 84, 8006 Zürich", Zürich,«Charmante 3.5-Zimmer-Attikawohnung mitten im Kreis 6»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.0,90,3450,8006,"Nelkenstrasse 7, 8006 Zürich", Zürich,«Stadtwohnung an zentraler Lage im Kreis 6»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,23,1270,8006,"Ekkehardstrasse 32, 8006 Zürich", Zürich,«Gemütliche 1-Zimmerwohnung zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,97,3700,8006,"Stampfenbachplatz 4, 8006 Zürich", Zürich,«Modernes Bijoux - in unmittelbarer Nähe vom Hauptbahnhof»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,62,2335,8006,"Geissbergweg 21, 8006 Zürich", Zürich,«Helle & Grosszügige 2.5-Zimmerwohnung an Top Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,174,7900,8053,8053 Zürich, Zürich,"«MODERN, LUXURIÖS UND UNENDLICH VIEL RAUM»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.5,60,2780,8053,8053 Zürich, Zürich,«EINZIGARTIG AM STADTRAND»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,85,2245,8053,"Buchholzstrasse, 8053 Zürich", Zürich,«Wohnung an ruhiger Lage in Witikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,33,1445,8053,"Im Brächli 58/60, 8053 Zürich", Zürich,«Die perfekte Singlewohnung - charmante Dachwohnung in Witikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,33,1314,8053,"Im Brächli 58/60, 8053 Zürich", Zürich,«Die perfekte Singlewohnung - charmante Dachwohnung in Witikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.0,69,1890,8053,"Buchholzstrasse 100, 8053 Zürich", Zürich,«Gemütliche Wohnung im Herzen von Zürich-Witikon- Befristet bis 30.09.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,31,1600,8052,"Glatttalstrasse 163, 8052 Zürich", Zürich,«Wohnen in Zürich-Seebach»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,46,2380,8052,"Grubenackerstrasse 71, 8052 Zürich", Zürich,«Traumhafte Neu renovierte Wohnungen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.0,28,1880,8052,"Grubenackerstrasse 71, 8052 Zürich", Zürich,«Traumhafte Neu renovierte Wohnungen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,52,1524,8052,"Kolbenacker 6, 8052 Zürich", Zürich,«Zentral gelegene Wohnung mit Ausblick»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
